-1.4784E0	-2.0563E0	2.7627E0	-1.002E1
-1.9798E0	-1.037E0	-1.253E1	4.5581E0
-2.7392E0	-3.0564E-1	-3.7267E0	-3.5238E0
-2.1831E0	9.1294E-1	-1.1588E0	5.0416E0
-1.3586E0	1.7434E0	1.4975E1	1.0415E0
-3.6685E-1	2.5247E0	-1.4073E1	1.628E0
1.0381E0	2.7301E0	1.1467E1	-1.1531E1
1.6842E0	1.4513E0	2.265E1	1.1393E1
2.4989E0	7.9255E-1	-1.3802E1	-4.8809E0
2.1509E0	1.5801E-1	1.4558E1	2.5211E1
1.93E0	-1.2557E0	1.0158E1	1.3192E1
1.0796E0	-2.7094E0	-1.8674E-1	-4.3812E0
-1.573E-2	-2.7806E0	-2.6856E0	8.2199E-1
-1.1766E0	-2.4169E0	9.9205E0	-1.3428E1
-1.5404E0	-1.4875E0	1.2618E1	1.6503E1
-2.7477E0	-1.1795E0	-1.6846E1	3.1123E1
-2.7928E0	2.9158E-1	-2.7103E0	-3.4442E0
-2.1847E0	1.1967E0	1.8305E1	6.2703E0
-9.4226E-1	1.3073E0	6.7712E0	1.0013E0
-5.3764E-2	1.4416E0	-1.0185E1	2.4011E1
8.6559E-1	1.3331E0	1.5319E1	-8.0792E0
1.1777E0	5.9843E-1	-9.1203E0	1.3266E1
8.5861E-1	5.3922E-1	-8.3003E-1	-2.2115E1
9.2115E-1	-5.4249E-1	-6.2084E0	1.1784E1
-7.181E-2	-1.6322E0	1.0107E1	1.156E1
-5.6483E-1	-1.0127E0	-7.0318E-1	1.5641E1
-1.3514E0	-8.6798E-1	-3.7407E0	1.5486E0
-1.8E0	1.281E-1	2.0066E1	-1.3473E0
-2.059E0	6.0812E-1	1.7819E1	2.2051E1
-2.2539E0	1.664E0	5.2897E-2	3.2076E0
-1.0425E0	1.8102E0	-4.077E0	2.2399E0
-3.2441E-1	2.9025E0	-1.0938E1	8.9875E0
4.2401E-1	2.6384E0	-1.5388E0	-4.7533E0
1.2212E0	2.3057E0	3.7962E0	3.0499E1
